number;name;img_url;porcentagem;votos
3369;Suzy Sex Shop;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/suzy-sex-shop-3369-min.jpg;0,01%;118
7045;Joninha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/joninha-7045-min.jpg;1,35%;24078
3131;Idoneil Mesquita;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/idoneil-mesquita-3131-min.jpg;1,22%;21768
9090;Major Diego Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/major-diego-melo-9090-min.jpg;0,98%;17527
1777;Adriana Sousa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/adriana-sousa-1777-min.jpg;0,83%;14754
3100;Cida Santiago;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/cida-santiago-3100-min.jpg;0,78%;13991
4444;Samaronne;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/samaronne-4444-min.jpg;0,61%;10930
1919;Renato Berger;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/renato-berger-1919-min.jpg;0,49%;8732
1722;Capitão Everton Araujo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/capitao-everton-araujo-1722-min.jpg;0,37%;6673
4478;Coronel  Wagner Torres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/coronel-wagner-torres-4478-min.jpg;0,36%;6429
2000;Apóstolo Soares;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/apostolo-soares-2000-min.jpg;0,26%;4660
4455;Moises Barbosa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/moises-barbosa-4455-min.jpg;0,24%;4232
2800;Uchôa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/uchoa-2800-min.jpg;0,22%;3883
1700;Mauro Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/mauro-silva-1700-min.jpg;0,19%;3466
4477;Odonias Leal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/odonias-leal-4477-min.jpg;0,19%;3451
1717;Cleiton Popular;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/cleiton-popular-1717-min.jpg;0,19%;3398
5122;Gustavo Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/gustavo-carvalho-5122-min.jpg;0,17%;3117
2838;Dr. Marcos Monteiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/dr-marcos-monteiro-2838-min.jpg;0,17%;3048
5005;Maklandel Aquino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/maklandel-aquino-5005-min.jpg;0,16%;2853
4343;Ulisses Nogueira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/ulisses-nogueira-4343-min.jpg;0,15%;2751
2855;Delegado Eduardo Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/delegado-eduardo-ferreira-2855-min.jpg;0,15%;2684
4355;Roberto Arrais;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/roberto-arrais-4355-min.jpg;0,15%;2604
2333;Delegado Paulo Nogueira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/delegado-paulo-nogueira-2333-min.jpg;0,14%;2476
2121;José Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/jose-rodrigues-2121-min.jpg;0,14%;2443
2307;Socorro da Madre Teresa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/socorro-da-madre-teresa-2307-min.jpg;0,13%;2387
4321;Juliana Paz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/juliana-paz-4321-min.jpg;0,13%;2351
1888;Irma Graça;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/irma-graca-1888-min.jpg;0,13%;2286
2822;Feitosa Costa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/feitosa-costa-2822-min.jpg;0,12%;2130
5055;Marcelo Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/marcelo-filho-5055-min.jpg;0,12%;2093
3133;Nenem Calçados;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/nenem-calcados-3133-min.jpg;0,11%;1977
1818;Dionisio Piaui;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/dionisio-piaui-1818-min.jpg;0,10%;1847
2828;Candinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/candinho-2828-min.jpg;0,10%;1785
4311;Sérvulo Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/servulo-carvalho-4311-min.jpg;0,10%;1702
4456;Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/ferreira-4456-min.jpg;0,09%;1608
2323;Celso Henrique Pps;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/celso-henrique-pps-2323-min.jpg;0,08%;1508
4411;Ubiratan;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/ubiratan-4411-min.jpg;0,08%;1482
2002;Marcos Damata;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/marcos-damata-2002-min.jpg;0,08%;1401
