number;name;img_url;porcentagem;votos
2822;Natanael Nascimento;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/natanael-nascimento-2822-min.jpg;0,41%;1119
2233;Dr Jorge Neves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/dr-jorge-neves-2233-min.jpg;0,41%;1097
1122;Adilson do Asa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/adilson-do-asa-1122-min.jpg;0,38%;1036
3600;Edivan Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/edivan-silva-3600-min.jpg;0,33%;906
2300;Sulielma Barros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/sulielma-barros-2300-min.jpg;0,33%;893
1800;Roberto Morais;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/roberto-morais-1800-min.jpg;0,33%;888
1400;Kardec Jakson;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/kardec-jakson-1400-min.jpg;0,32%;861
1444;Sargento Priscilla;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/sargento-priscilla-1444-min.jpg;0,31%;850
1888;Ciro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/ciro-1888-min.jpg;0,29%;791
4343;Mota;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/mota-4343-min.jpg;0,29%;777
2221;Professora Graça;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/professora-graca-2221-min.jpg;0,24%;638
1707;Sargento Luciano Dias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/sargento-luciano-dias-1707-min.jpg;0,22%;603
7700;Mano Sertanejo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/mano-sertanejo-7700-min.jpg;0,21%;572
1703;Ilane Henz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/ilane-henz-1703-min.jpg;0,20%;547
2844;Coronel Arruda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/coronel-arruda-2844-min.jpg;0,19%;523
2800;Apostola Francisca;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/apostola-francisca-2800-min.jpg;0,18%;499
