number;name;img_url;porcentagem;votos
9011;Jaconias Moraes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jaconias-moraes-9011-min.jpg;0,34%;10979
1323;Dr. Orlando;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-orlando-1323-min.jpg;0,30%;9963
1311;Monteiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/monteiro-1311-min.jpg;0,29%;9390
3100;Eduardo Sá;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/eduardo-sa-3100-min.jpg;0,28%;9252
4355;James Nunes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/james-nunes-4355-min.jpg;0,27%;8678
1312;Professora Fran;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/professora-fran-1312-min.jpg;0,26%;8652
1300;Genilson Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/genilson-alves-1300-min.jpg;0,25%;8338
4577;Chiquinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/chiquinho-4577-min.jpg;0,25%;8273
7778;Lairton;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/lairton-7778-min.jpg;0,22%;7258
3636;Batista Matos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/batista-matos-3636-min.jpg;0,22%;7238
3567;Professora Claudia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/professora-claudia-3567-min.jpg;0,22%;7220
3131;Luzardo Segundo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/luzardo-segundo-3131-min.jpg;0,21%;6996
3310;Dr Graciliano Reis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-graciliano-reis-3310-min.jpg;0,21%;6751
3345;Julyfran Catingueiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/julyfran-catingueiro-3345-min.jpg;0,18%;6044
3311;Dr. Disney;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-disney-3311-min.jpg;0,15%;4947
1415;Raimundo Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/raimundo-carvalho-1415-min.jpg;0,15%;4869
3380;Priscylla Sá;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/priscylla-sa-3380-min.jpg;0,15%;4780
5454;Prof Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/prof-lima-5454-min.jpg;0,14%;4506
3677;Ciro Nolasco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ciro-nolasco-3677-min.jpg;0,14%;4493
1818;Frazão Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/frazao-oliveira-1818-min.jpg;0,14%;4451
1888;Dacio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dacio-1888-min.jpg;0,13%;4233
4500;Alexsandra - Alê do Povo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/alexsandra-ale-do-povo-4500-min.jpg;0,12%;3862
1322;Raimundo Pereira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/raimundo-pereira-1322-min.jpg;0,12%;3850
3300;Esmerahdson de Pinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/esmerahdson-de-pinho-3300-min.jpg;0,12%;3844
5151;Dr Cosmo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-cosmo-5151-min.jpg;0,12%;3778
4065;Dra Shirley Pinto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dra-shirley-pinto-4065-min.jpg;0,12%;3774
4321;Marly Abdalla;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/marly-abdalla-4321-min.jpg;0,11%;3669
1315;Ney Jefferson Lula;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ney-jefferson-lula-1315-min.jpg;0,11%;3466
4011;Socorro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/socorro-4011-min.jpg;0,10%;3413
1200;Jacimara Maciel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jacimara-maciel-1200-min.jpg;0,10%;3261
1999;Drª Graça;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-graca-1999-min.jpg;0,10%;3241
1333;Joab;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/joab-1333-min.jpg;0,08%;2726
1900;Ronaldo Serra;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ronaldo-serra-1900-min.jpg;0,08%;2679
4522;Leninha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/leninha-4522-min.jpg;0,08%;2581
2018;Pastor Mariano;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/pastor-mariano-2018-min.jpg;0,08%;2499
