number;name;img_url;porcentagem;votos
1711;Major Pedro  Mendes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/major-pedro-mendes-1711-min.jpg;0,35%;14964
4080;Ninho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/ninho-4080-min.jpg;0,34%;14647
4560;André Regis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/andre-regis-4560-min.jpg;0,34%;14577
2300;Felipe Oriá;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/felipe-oria-2300-min.jpg;0,28%;11920
4022;Fabio Barros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/fabio-barros-4022-min.jpg;0,27%;11850
2555;Carlos Batata;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/carlos-batata-2555-min.jpg;0,26%;11475
2823;Dr Saulo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dr-saulo-2823-min.jpg;0,26%;11142
4343;Jorge Carreiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jorge-carreiro-4343-min.jpg;0,24%;10365
3333;Jailson Francisco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jailson-francisco-3333-min.jpg;0,22%;9639
2888;Evandro Alencar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/evandro-alencar-2888-min.jpg;0,21%;9112
3100;Pastor André Lourenço;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/pastor-andre-lourenco-3100-min.jpg;0,20%;8665
1710;Sargento Santiago;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/sargento-santiago-1710-min.jpg;0,20%;8623
1177;Jonathas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jonathas-1177-min.jpg;0,19%;8353
5144;Jailton;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jailton-5144-min.jpg;0,19%;8277
3111;Nunes Rafael;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/nunes-rafael-3111-min.jpg;0,19%;8042
5110;Pastor Erivan Maia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/pastor-erivan-maia-5110-min.jpg;0,18%;7741
4088;Junior Darita;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/junior-darita-4088-min.jpg;0,17%;7289
1726;Cabo Nadelson Costta;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/cabo-nadelson-costta-1726-min.jpg;0,16%;6971
2013;Rinaldo Barros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/rinaldo-barros-2013-min.jpg;0,16%;6783
1333;Dr Marcos Ortopedista;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dr-marcos-ortopedista-1333-min.jpg;0,15%;6437
1122;Clarice Corrêa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/clarice-correa-1122-min.jpg;0,14%;6208
5177;Andre Siqueira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/andre-siqueira-5177-min.jpg;0,12%;5284
2000;Dr. João Ferraz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dr-joao-ferraz-2000-min.jpg;0,12%;5174
1312;Ernesto Maia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/ernesto-maia-1312-min.jpg;0,11%;4924
4013;Professora Risolene Ferraz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/professora-risolene-ferraz-4013-min.jpg;0,11%;4910
1990;Dr. Edivaldo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dr-edivaldo-1990-min.jpg;0,11%;4593
1755;Geo Caldas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/geo-caldas-1755-min.jpg;0,10%;4406
4050;Patrícia Brasil;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/patricia-brasil-4050-min.jpg;0,09%;4068
1770;Bruna Karina;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/bruna-karina-1770-min.jpg;0,09%;3809
5111;Gilson Araujo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/gilson-araujo-5111-min.jpg;0,09%;3773
1311;Flávia Hellen;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/flavia-hellen-1311-min.jpg;0,08%;3658
7755;Leonardo Barbosa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/leonardo-barbosa-7755-min.jpg;0,07%;3179
1707;Fred Teixeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/fred-teixeira-1707-min.jpg;0,07%;3077
1799;Zé Arnaldo Amaral;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/ze-arnaldo-amaral-1799-min.jpg;0,07%;2998
7770;Rui Leite;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/rui-leite-7770-min.jpg;0,07%;2979
2245;Irmão Fal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/irmao-fal-2245-min.jpg;0,07%;2884
1101;Flávio Barros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/flavio-barros-1101-min.jpg;0,06%;2649
5123;Wellington Carneiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/wellington-carneiro-5123-min.jpg;0,06%;2537
1722;Bete Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/bete-oliveira-1722-min.jpg;0,06%;2529
1300;Joao Alfredo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/joao-alfredo-1300-min.jpg;0,05%;2252
9000;Dudu Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dudu-lima-9000-min.jpg;0,05%;2190
3177;Irmão Zenilson;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/irmao-zenilson-3177-min.jpg;0,05%;2106
3122;Pastor Gilvan Costa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/pastor-gilvan-costa-3122-min.jpg;0,05%;2084
1321;Francis Herbert;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/francis-herbert-1321-min.jpg;0,05%;2029
4044;Miriam Cunha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/miriam-cunha-4044-min.jpg;0,05%;2024
5199;Diniz Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/diniz-ferreira-5199-min.jpg;0,05%;2010
1000;Péricles Medeiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/pericles-medeiros-1000-min.jpg;0,04%;1876
1330;Priscila Ramos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/priscila-ramos-1330-min.jpg;0,04%;1705
2899;Otavio Souza;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/otavio-souza-2899-min.jpg;0,04%;1672
5125;Marilia Viana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/marilia-viana-5125-min.jpg;0,04%;1663
2213;Rodolfo Albuquerque;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/rodolfo-albuquerque-2213-min.jpg;0,04%;1649
4321;Dr. Gustavo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dr-gustavo-4321-min.jpg;0,04%;1624
1340;Neide Nascimento;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/neide-nascimento-1340-min.jpg;0,04%;1616
3188;Bene da Pavimentação;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/bene-da-pavimentacao-3188-min.jpg;0,04%;1578
3311;Professor Ronei;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/professor-ronei-3311-min.jpg;0,03%;1480
4041;Maria Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/maria-oliveira-4041-min.jpg;0,03%;1474
4577;Dr. Emanuel Fonseca;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/dr-emanuel-fonseca-4577-min.jpg;0,03%;1419
1331;Janaina Fernandes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/janaina-fernandes-1331-min.jpg;0,03%;1417
9015;Netinho Lapenda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/netinho-lapenda-9015-min.jpg;0,03%;1353
5115;Tenente Ricardo Pe;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/tenente-ricardo-pe-5115-min.jpg;0,03%;1301
4511;Claucione;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/claucione-4511-min.jpg;0,03%;1289
4077;Poliny Aguiar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/poliny-aguiar-4077-min.jpg;0,03%;1220
5166;Irmão Geraldo Domingos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/irmao-geraldo-domingos-5166-min.jpg;0,03%;1129
9006;Samuel Bença;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/samuel-benca-9006-min.jpg;0,03%;1105
5150;Geraldo Caboclo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/geraldo-caboclo-5150-min.jpg;0,03%;1104
1370;Cícero Romão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/cicero-romao-1370-min.jpg;0,03%;1103
5112;Samuel de Jesus;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/samuel-de-jesus-5112-min.jpg;0,02%;1082
5101;Jose Barbosa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jose-barbosa-5101-min.jpg;0,02%;1044
9013;Fabio Neto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/fabio-neto-9013-min.jpg;0,02%;1004
3110;Gerson Benedito;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/gerson-benedito-3110-min.jpg;0,02%;1002
4046;Mãe Lucia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/mae-lucia-4046-min.jpg;0,02%;979
1231;Rebeka Linares;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/rebeka-linares-1231-min.jpg;0,02%;968
1414;Luana Ramos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/luana-ramos-1414-min.jpg;0,02%;956
9040;Marcos Policial;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/marcos-policial-9040-min.jpg;0,02%;777
1200;Irmão Washington;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/irmao-washington-1200-min.jpg;0,02%;756
3332;Açucena;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/acucena-3332-min.jpg;0,02%;749
1213;Sgt Devanildo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/sgt-devanildo-1213-min.jpg;0,02%;718
5100;Jeosafa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jeosafa-5100-min.jpg;0,02%;709
4300;Ladelço Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/ladelco-gomes-4300-min.jpg;0,02%;708
5135;Adeilson Toritama;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/adeilson-toritama-5135-min.jpg;0,02%;660
1113;Doutor Gilberto Shalon;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/doutor-gilberto-shalon-1113-min.jpg;0,01%;641
1223;Josilene Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/josilene-silva-1223-min.jpg;0,01%;638
9012;Clovinho Candoia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/clovinho-candoia-9012-min.jpg;0,01%;606
9099;Cebolinha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/cebolinha-9099-min.jpg;0,01%;604
