number;name;img_url;porcentagem;votos
1012;Tia Eron;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/tia-eron-1012-min.jpg;1,01%;69153
2555;Aleluia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/aleluia-2555-min.jpg;0,99%;68257
4555;Imbassahy;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/imbassahy-4555-min.jpg;0,97%;66320
5500;Manassés;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/manasses-5500-min.jpg;0,96%;66255
1334;Elisangela;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/elisangela-1334-min.jpg;0,94%;64239
2200;Jose Carlos Araujo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/jose-carlos-araujo-2200-min.jpg;0,92%;63016
2020;Heber Santana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/heber-santana-2020-min.jpg;0,77%;52583
1123;Marcos Medrado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcos-medrado-1123-min.jpg;0,68%;46905
2300;Joceval Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/joceval-rodrigues-2300-min.jpg;0,67%;46339
2824;David Salomão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/david-salomao-2824-min.jpg;0,56%;38277
7777;Luciano Araujo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/luciano-araujo-7777-min.jpg;0,55%;37732
1363;Carlos Martins;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/carlos-martins-1363-min.jpg;0,48%;32666
1400;Benito Gama;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/benito-gama-1400-min.jpg;0,44%;29964
2577;Gerusa Sampaio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/gerusa-sampaio-2577-min.jpg;0,43%;29533
1236;Dr. Mangabeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dr-mangabeira-1236-min.jpg;0,41%;28427
3535;Ana Rita Tavares Teixeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/ana-rita-tavares-teixeira-3535-min.jpg;0,37%;25679
4012;Silvio Humberto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/silvio-humberto-4012-min.jpg;0,37%;25486
2800;Pastor Luciano Braga;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/pastor-luciano-braga-2800-min.jpg;0,36%;24532
1210;Capitão Tadeu;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/capitao-tadeu-1210-min.jpg;0,35%;24358
4345;Marcelle Moraes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcelle-moraes-4345-min.jpg;0,34%;23063
9090;Dr. João;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dr-joao-9090-min.jpg;0,31%;20965
5411;Luiz da Feira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/luiz-da-feira-5411-min.jpg;0,30%;20596
3101;Militao;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/militao-3101-min.jpg;0,30%;20564
3188;Marcelo Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcelo-melo-3188-min.jpg;0,29%;19751
