number;name;img_url;porcentagem;votos
1112;Mestre Raimundo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/mestre-raimundo-1112-min.jpg;0,34%;5413
6544;Professor Nicolau;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/professor-nicolau-6544-min.jpg;0,30%;4844
1144;Juliana Cordeiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/juliana-cordeiro-1144-min.jpg;0,30%;4803
7727;Cacilda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/cacilda-7727-min.jpg;0,27%;4332
5522;Isabel Medeiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/isabel-medeiros-5522-min.jpg;0,25%;4103
7707;Katrim;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/katrim-7707-min.jpg;0,24%;3886
1212;Walter Fernandes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/walter-fernandes-1212-min.jpg;0,22%;3473
1555;Leila Teixeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/leila-teixeira-1555-min.jpg;0,21%;3309
1234;Gil Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/gil-alves-1234-min.jpg;0,20%;3299
6555;Luzia Bessa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/luzia-bessa-6555-min.jpg;0,20%;3259
1525;Clebao de São Miguel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/clebao-de-sao-miguel-1525-min.jpg;0,19%;3110
1344;Gilberto Verissimo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/gilberto-verissimo-1344-min.jpg;0,15%;2402
3100;Aline Fernandes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/aline-fernandes-3100-min.jpg;0,12%;1857
1346;Major Henrique;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/major-henrique-1346-min.jpg;0,11%;1842
6510;Patricia Santiago;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/patricia-santiago-6510-min.jpg;0,09%;1525
6513;Hildebrando Rocha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/hildebrando-rocha-6513-min.jpg;0,08%;1291
3111;Irmã Rosimar Nascimento;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/irma-rosimar-nascimento-3111-min.jpg;0,08%;1239
1919;Dra Leidimar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/dra-leidimar-1919-min.jpg;0,07%;1185
1900;Ricardo Mendonça;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/ricardo-mendonca-1900-min.jpg;0,07%;1148
