id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;number;votos;porcentagem
240000614208;DEPUTADO ESTADUAL;SANDRA REGINA PARMA;33333;SANDRA PARMA;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;RIO DO SUL;01/11/1974;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;29192.91;34812.51;;;
240000601876;DEPUTADO ESTADUAL;BISMAR LUIZ ROSÁRIO DA CONCEIÇÃO;50555;BISMAR CONCEIÇÃO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FLORIANÓPOLIS;08/05/1955;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;129500.0;4292.46;1641.98;;;
240000619065;DEPUTADO ESTADUAL;ORLANDO LIDUINO;40788;ORLANDO (SIRI);APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;IMBITUBA;17/03/1959;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;330000.0;13555.0;5000.0;;;
240000609772;DEPUTADO ESTADUAL;ISABEL KARIN DOERNER;28123;ISABEL KARIN;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SÃO BONIFÁCIO;09/04/1987;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ARTESÃO;N;SUPLENTE;DEFERIDO;3000.0;1428.57;1428.57;;;
240000601851;DEPUTADO ESTADUAL;MARIA FERNANDA SANTIAGO DE ANDRADE LIMA;50999;MARIA FERNANDA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FLORIANÓPOLIS;29/06/1983;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;5679.29;3999.37;;;
240000624487;DEPUTADO FEDERAL;AGOSTINHO LUIZ SCHIOCHETTI;5454;AGOSTINHO SCHIOCHETTI;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;CONCÓRDIA;24/08/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;263000.0;23800.0;27242.43;5454.0;0,17%;6047.0
240000627320;DEPUTADO ESTADUAL;ERICKA YORRANY DIAS DE OLIVEIRA;43210;ERICKA YORRANY;INAPTO;INDEFERIDO;43;PV;PARTIDO VERDE;PLANALTINA;06/12/1992;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;;;4463.0;32804.99;;;;
240000609720;DEPUTADO FEDERAL;NEWTON MENDES JUNIOR;1720;NEWTON MENDES;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;RIO NEGRO;10/01/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;750044.48;46986.75;36986.75;1720.0;0,29%;10387.0
240000627240;DEPUTADO ESTADUAL;RAFAEL LASKE;55155;RAFAEL LASKE - MAMÃO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;JOAÇABA;20/04/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;32689.54;171928.06;166907.84;;;
240000609766;DEPUTADO ESTADUAL;RICARDO WIPPEL;23423;RICARDO WIPPEL;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;BLUMENAU;27/10/1991;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;30000.0;15743.5;15000.0;;;
240000600254;DEPUTADO FEDERAL;ÉRICO VINICIUS PEREIRA;3090;ÉRICO VINICIUS PEREIRA;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;JOINVILLE;19/08/1976;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;253132.42;30099.16;28340.4;3090.0;0,27%;9550.0
240000616321;1º SUPLENTE;NELSON ZUNINO NETO;181;NELSON ZUNINO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;FLORIANÓPOLIS;27/04/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;1166375.91;;;;;
240000614258;DEPUTADO ESTADUAL;ELVIO RODRIGO CAVANI DA SILVA;51020;MISSIONARIO ELVIO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;LAGES;21/06/1983;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;N;NÃO ELEITO;DEFERIDO;;623.8299999999999;;;;
240000619035;DEPUTADO ESTADUAL;ELISÂNGELA MARIA MAZZEGA;77222;ELISANGELA NÓBILE;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;ASSIS;19/11/1976;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;13126.71;11695.95;;;
240000619069;DEPUTADO ESTADUAL;RAFAEL DAVI CAMPOS;40007;RAFAEL DAVI;INAPTO;RENÚNCIA;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CURITIBA;21/05/1986;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ADVOGADO;N;;;37776.0;6200.0;;;;
240000619245;DEPUTADO FEDERAL;FÁBIO ANDRÉ BREZOLA;4010;FABIO BREZOLA;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PASSO FUNDO;13/07/1975;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;836750.0;87770.0;80270.0;4010.0;0,24%;8547.0
240000627334;DEPUTADO ESTADUAL;MARIA AURINEIDE VIANA;43122;TUCA VIANA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;BIGUAÇU;03/01/1963;FEMININO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;;46301.89;15000.0;;;
240000627259;DEPUTADO ESTADUAL;ROSANE DA SILVA MACHADO;55855;ROSANE MACHADO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;LAGES;08/09/1985;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SECRETÁRIO E DATILÓGRAFO;N;SUPLENTE;DEFERIDO;;12074.2;10074.2;;;
240000627324;DEPUTADO ESTADUAL;JONES BOSIO;25222;JONES BOSIO;APTO;DEFERIDO;25;DEM;DEMOCRATAS;BRUSQUE;11/04/1979;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;HISTORIADOR;N;SUPLENTE;DEFERIDO;;175017.06;174990.96;;;
240000601841;GOVERNADOR;LEONEL DAVID JESUS CAMASÃO;50;CAMASÃO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;02/08/1986;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;JORNALISTA E REDATOR;N;NÃO ELEITO;DEFERIDO;13578.0;137697.69;139903.22;;;
240000619259;DEPUTADO FEDERAL;MABEL CRISTINA MARQUES ZIEGLER;1000;MABEL ZIEGLER;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;FLORIANÓPOLIS;26/01/1963;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;FISCAL;N;SUPLENTE;DEFERIDO;;35000.0;34998.2;1000.0;0,07%;2489.0
240000609705;DEPUTADO ESTADUAL;ADEMAR PAHL FILHO;17007;ADEMAR POPEYE;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;AGRONÔMICA;23/03/1986;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;437296.0;8565.720000000001;1001.5;;;
240000616319;VICE-GOVERNADOR;REGINA CÉLIA DOS SANTOS;18;REGINA SANTOS;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;PARANAGUA;22/10/1953;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;223178.18;;;;;
240000609617;DEPUTADO ESTADUAL;THIAGO TEIXEIRA;45245;THIAGO TEIXEIRA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;JOINVILLE;30/03/1987;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;7000.0;45051.46;26879.75;;;
240000624495;DEPUTADO FEDERAL;JOAO CARLOS SCHNEIDER;4445;SCHNEIDER;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;CANELA;14/11/1949;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;608788.0;1500.0;1500.0;4445.0;0,00%;169.0
240000624497;DEPUTADO FEDERAL;RAFAEL PEREIRA COELHO;4411;RAFAEL COELHO;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BALNEÁRIO COMBORIU;13/09/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO FEDERAL;N;NÃO ELEITO;DEFERIDO;549477.8;5292.52;5292.52;4411.0;0,02%;787.0
240000601878;DEPUTADO ESTADUAL;LIGIA MOREIRAS SENA;50180;LIGIA MOREIRAS;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;27/07/1978;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;BIÓLOGO;N;NÃO ELEITO;DEFERIDO;27000.0;21676.15;20391.72;;;
240000609541;2º SUPLENTE;JOSE ROBERTO MARTINS;222;BETO MARTINS;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;IMBITUBA;01/05/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;ELEITO;DEFERIDO COM RECURSO;2531470.89;;;;;
240000609733;DEPUTADO FEDERAL;GRAZIELE JEREMIAS DE OLIVEIRA;1789;GRAZI OLIVEIRA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;BLUMENAU;13/03/1988;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;5800.0;;;1789.0;0,06%;2018.0
240000619061;DEPUTADO ESTADUAL;LEONARDO SECCHI;40000;LEONARDO SECCHI;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;IBIRAMA;15/03/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;SUPLENTE;DEFERIDO;321527.93;295135.58;291540.55;;;
240000614244;GOVERNADOR;JESSÉ PEREIRA;51;JESSE PEREIRA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CAMBURIÚ;04/09/1979;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;743514.9199999999;3493.7799999999997;1300.0;;;
240000616334;DEPUTADO ESTADUAL;ANDREA FREIRE MONTEIRO;18212;ANDREA MONTEIRO;INAPTO;INDEFERIDO;18;REDE;REDE SUSTENTABILIDADE;NITEROI;25/10/1967;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO COM RECURSO;290963.47000000003;10600.0;1200.0;;;
240000609706;DEPUTADO ESTADUAL;MICHELLE BARREIROS RAUPP;17170;MICHELLE RAUPP;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;FLORIANÓPOLIS;29/01/1981;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;170000.0;4555.71;;;;
240000609727;DEPUTADO ESTADUAL;BRÁULIO DE JESUS ANDRADE;17101;NEGO DO RÁDIO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;QUITANDINHA;16/11/1975;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;DIVORCIADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;1160000.0;18781.04;5311.04;;;
240000622593;DEPUTADO ESTADUAL;ADIR PEREIRA DOS SANTOS;19123;ADIR SANTOS;APTO;DEFERIDO;19;PODE;PODEMOS;QUEDAS DO IGUAÇU;02/07/1983;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;14500.0;;;;;
240000627243;DEPUTADO ESTADUAL;JEAN JACKSON KUHLMANN;55800;JEAN KUHLMANN;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;BLUMENAU;29/04/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;1028932.48;152626.91;144346.91;;;
240000609757;DEPUTADO FEDERAL;SANDRA PADILHA FORTES;3626;SANDRA PADILHA;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;XANXERE;10/10/1988;FEMININO;SUPERIOR INCOMPLETO;DIVORCIADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;24773.0;;;3626.0;0,01%;350.0
240000614230;DEPUTADO FEDERAL;ELIANE RIBEIRO PEREIRA;5198;ELIANE PEREIRA RIBEIRO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;LADAINHA;09/07/1988;FEMININO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);BRANCA;DONA DE CASA;N;NÃO ELEITO;DEFERIDO;;3291.83;;5198.0;0,00%;73.0
240000601871;DEPUTADO ESTADUAL;ÁLISSON SOUSA CASTRO;50123;ALISSON CASTRO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ITAITUBA;24/01/1985;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;115460.95;5091.12;3585.5;;;
240000609637;DEPUTADO FEDERAL;PAULO HENRIQUE NOBREGA CORAL;4599;DR. PAULO CORAL;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;JOINVILLE;06/06/1987;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;82500.0;95070.45999999999;92027.77;4599.0;0,14%;5139.0
240000627326;DEPUTADO ESTADUAL;KARINA SINOPOLI;44999;KARINA SINOPOLI;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;05/09/1982;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;173000.0;3625.0;2000.0;;;
240000624500;DEPUTADO FEDERAL;RODRIGO CANTÚ;1900;RODRIGO CANTÚ;APTO;DEFERIDO;19;PODE;PODEMOS;FLORIANÓPOLIS;28/03/1975;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;440000.0;4915.0;5193.95;1900.0;0,06%;2207.0
240000619256;DEPUTADO FEDERAL;MARCOS DA ROSA;2577;MARCOS DA ROSA;APTO;DEFERIDO;25;DEM;DEMOCRATAS;LAGUNA;17/06/1976;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;199265.92;157032.89;135814.53;2577.0;0,62%;22151.0
240000627295;DEPUTADO ESTADUAL;DAIANE ZORRER;25239;DAIANE ZORRER;APTO;DEFERIDO;25;DEM;DEMOCRATAS;PENHA;13/04/1995;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;9460.0;51965.0;30000.010000000002;;;
240000609615;DEPUTADO ESTADUAL;SORAYA MICHELS RICHTER;45688;SORAYA MICHELS;INAPTO;RENÚNCIA;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;BRAÇO DO NORTE;29/09/1971;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;;;;;;;;
240000627284;DEPUTADO ESTADUAL;ROBERTO PEDRO PRUDÊNCIO NETO;55222;ROBERTO PRUDÊNCIO;INAPTO;RENÚNCIA;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;BRUSQUE;20/07/1981;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;;;25160.62;;;;;
240000609593;DEPUTADO ESTADUAL;KELI CORDEIRO OLIVEIRA;15333;KELI OLIVEIRA;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;RIO GRANDE;25/03/1981;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;40000.0;39891.0;;;
240000609714;DEPUTADO FEDERAL;EDGAR LOPES DA COSTA NETO;1722;POLICIAL FEDERAL EDGAR LOPES;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;RIO DE JANEIRO;30/06/1968;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO CIVIL APOSENTADO;N;SUPLENTE;DEFERIDO;997926.27;5570.0;18.85;1722.0;0,83%;29366.0
240000619078;DEPUTADO ESTADUAL;SERGIO MOTTA RIBEIRO;10123;SERGIO MOTTA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RIO DE JANEIRO;12/05/1968;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;N;ELEITO POR QP;DEFERIDO;27000.0;690307.4;504602.28;;;
240000600259;DEPUTADO FEDERAL;LUIZ BARBOZA NETO;3003;LUIZ BARBOZA NETO;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;TAQUARITINGA;07/06/1952;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;3224757.13;36099.16;34954.15;3003.0;0,19%;6829.0
240000627226;DEPUTADO FEDERAL;HUGO MATIAS BIEHL;1130;HUGO BIEHL;APTO;DEFERIDO;11;PP;PROGRESSISTAS;PIRATUBA;19/06/1952;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;14841673.12;840480.0;820350.31;1130.0;1,31%;46523.0
240000609670;DEPUTADO ESTADUAL;ADRIANA DE CÁSSIA PIVATO;17770;ADRIANA PIVATO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;27/01/1971;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;;4555.71;;;;
240000609805;DEPUTADO FEDERAL;TEREZINHA RICARDO DO NASCIMENTO;7000;TEREZINHA RICARDO;APTO;DEFERIDO;70;AVANTE;AVANTE;GUARACI;05/08/1967;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;NÃO ELEITO;DEFERIDO;250000.0;46998.4;40000.0;7000.0;0,01%;401.0
240000601858;DEPUTADO FEDERAL;AURI ARNALDO BITENCOURT DA ROSA;5078;AURI;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FLORIANÓPOLIS;28/09/1971;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;DEFERIDO;17000.0;13465.95;9971.85;5078.0;0,04%;1494.0
240000622584;DEPUTADO ESTADUAL;JANETE TEIXEIRA;12789;JANETE TEIXEIRA;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;FLORIANÓPOLIS;24/11/1962;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;68798.0;59898.5;;;
240000609793;DEPUTADO ESTADUAL;MARIA HELENA ZIMMERMANN;22522;KIKA - MARIA HELENA ;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;RIO DO SUL;11/01/1972;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;GERENTE;N;SUPLENTE;DEFERIDO;;742713.2;732922.03;;;
240000601852;DEPUTADO ESTADUAL;MARIA APARECIDA ROCHA CÂNDIDO;50121;CIDINHA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ARARANGUÁ;29/06/1971;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;DEFERIDO;;6679.29;5220.6;;;
240000614262;DEPUTADO ESTADUAL;LAURA DIES CORREA PEREZ;51101;LAURA DIÉS;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;BALNEARIO CAMBORIU;29/06/1996;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;1018.83;;;;
240000619047;DEPUTADO ESTADUAL;SHIRLENE CECATTO;77025;SHIRLENE CECATTO;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;BRUSQUE;25/05/1987;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;AGENTE ADMINISTRATIVO;N;SUPLENTE;DEFERIDO;;85426.70999999999;84485.33;;;
240000609536;SENADOR;PAULO ROBERTO BAUER;456;PAULO BAUER;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;BLUMENAU;20/03/1957;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;CONTADOR;S;NÃO ELEITO;DEFERIDO;1176556.54;2552286.47;2507286.47;;;
240000609584;DEPUTADO ESTADUAL;ALDO SCHNEIDER;15020;ALDO SCHNEIDER;INAPTO;FALECIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;IBIRAMA;23/06/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;;;1601394.5;;;;;
240000627288;DEPUTADO ESTADUAL;ANDREY OTAVIO TOMAZI;25000;ANDREY TOMAZI;APTO;DEFERIDO;25;DEM;DEMOCRATAS;RIO DO SUL;27/12/1973;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;5066705.05;272321.76;244575.76;;;
240000627283;DEPUTADO ESTADUAL;VANDERLEI ALEXANDRE;11611;LEI ALEXANDRE;APTO;DEFERIDO;11;PP;PROGRESSISTAS;FORQUILHINHA;30/01/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;567866.9;197730.35;174578.35;;;
240000619039;DEPUTADO ESTADUAL;JOSÉ DE SOUZA;77193;ZECA BOMBEIRO;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;BLUMENAU;08/08/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;;55445.47;50795.47;;;
240000627323;DEPUTADO ESTADUAL;EDUARDO SILVA ETO;25047;EDUARDO ETO;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SANTA MARIANA;06/12/1974;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;N;SUPLENTE;DEFERIDO;;20658.0;19847.9;;;
240000624360;DEPUTADO ESTADUAL;PAULO ROBERTO ECCEL;13030;PAULO ECCEL;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;BRUSQUE;20/04/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;604916.51;151765.36;88794.38;;;
240000609638;DEPUTADO FEDERAL;RALF ZIMMER JUNIOR;4510;DEFENSOR RALF ZIMMER;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;CHAPECÓ;28/05/1979;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;336754.4;92704.0;86013.95;4510.0;0,07%;2596.0
240000627236;DEPUTADO ESTADUAL;DALVA PAGNONCELLI PICHETTI;55655;DALVA PICHETTI;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CONCÓRDIA;24/05/1969;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;AGENTE ADMINISTRATIVO;N;SUPLENTE;DEFERIDO;488579.63;83979.0;72941.55;;;
240000614212;DEPUTADO FEDERAL;PAULO RAMOS PEREIRA;3311;PROFESSOR PAULINHO RAMOS;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;PALOTINA;24/12/1967;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PEDAGOGO;N;NÃO ELEITO;DEFERIDO;;31312.3;30000.0;3311.0;0,01%;444.0
240000627273;DEPUTADO ESTADUAL;LUCAS FELIPE MELO NEVES;11011;LUCAS NEVES;APTO;DEFERIDO;11;PP;PROGRESSISTAS;LAGES;26/11/1988;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;62942.15;196920.0;175000.0;;;
240000609675;DEPUTADO ESTADUAL;CARLOS HENRIQUE DE LIMA;17107;SARGENTO LIMA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;BELO HORIZONTE;06/08/1972;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;POLICIAL MILITAR;N;ELEITO POR QP;DEFERIDO;16000.0;6070.0;763.2;;;
